open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore,date
1646996400000.0,39017.19,40219.34,38806.86,39893.68,7790.23812,1646999999999.0,308221636.1289247,138212.0,4077.69589,161356716.1540808,0.0,2022-03-11 12:59:59.999
1647000000000.0,39894.08,40236.26,39735.48,39914.09,4355.90508,1647003599999.0,174116228.1166925,82494.0,2331.82708,93222505.9335883,0.0,2022-03-11 13:59:59.999
1647003600000.0,39914.1,39948.38,39182.61,39258.6,4342.4223,1647007199999.0,171387554.2001195,80987.0,2090.96363,82492811.3836604,0.0,2022-03-11 14:59:59.999
1647007200000.0,39259.07,39601.14,39168.81,39323.9,2858.59241,1647010799999.0,112521793.1353977,58667.0,1402.61095,55209557.4236984,0.0,2022-03-11 15:59:59.999
1647010800000.0,39323.9,39323.9,38908.0,39080.26,3647.64939,1647014399999.0,142597165.4790452,75072.0,1725.09048,67437327.3836436,0.0,2022-03-11 16:59:59.999
1647014400000.0,39080.26,39094.84,38585.09,38724.67,3692.10569,1647017999999.0,143095031.8774879,68789.0,1597.13055,61904140.9690007,0.0,2022-03-11 17:59:59.999
1647018000000.0,38724.68,38880.78,38577.0,38815.8,1427.71379,1647021599999.0,55294864.5771498,38212.0,695.93913,26955272.2037664,0.0,2022-03-11 18:59:59.999
1647021600000.0,38815.79,38879.22,38616.39,38637.5,1152.19066,1647025199999.0,44666335.1630227,33541.0,532.2747,20633255.1762054,0.0,2022-03-11 19:59:59.999
1647025200000.0,38637.5,38865.53,38500.0,38792.59,1597.24792,1647028799999.0,61860467.1225871,36466.0,753.33863,29187555.5727201,0.0,2022-03-11 20:59:59.999
1647028800000.0,38792.58,38968.58,38308.83,38364.9,2379.77498,1647032399999.0,91827040.5583065,54995.0,1142.79137,44099987.9064006,0.0,2022-03-11 21:59:59.999
1647032400000.0,38364.9,38999.73,38364.9,38852.13,2058.56313,1647035999999.0,79765066.4720745,47858.0,1109.71621,42984623.1763041,0.0,2022-03-11 22:59:59.999
1647036000000.0,38852.14,39177.48,38849.55,38916.69,952.00486,1647039599999.0,37087106.9563934,31922.0,464.01405,18078999.3379701,0.0,2022-03-11 23:59:59.999
1647039600000.0,38916.7,38949.0,38729.0,38729.57,789.88509,1647043199999.0,30676965.6864839,26037.0,399.51124,15513948.4326193,0.0,2022-03-12 00:59:59.999
1647043200000.0,38729.57,39161.21,38660.52,39144.28,1225.37891,1647046799999.0,47715556.2164553,35255.0,666.14848,25943708.6731944,0.0,2022-03-12 01:59:59.999
1647046800000.0,39144.28,39327.99,39067.97,39185.0,1240.22315,1647050399999.0,48611634.0126938,34012.0,591.36624,23181588.0053129,0.0,2022-03-12 02:59:59.999
1647050400000.0,39184.99,39268.37,39044.28,39124.47,827.24979,1647053999999.0,32397701.4705474,28931.0,379.74204,14873969.7980258,0.0,2022-03-12 03:59:59.999
1647054000000.0,39124.47,39237.48,39080.24,39088.94,905.22722,1647057599999.0,35438067.0664129,25820.0,387.65344,15175139.1916564,0.0,2022-03-12 04:59:59.999
1647057600000.0,39088.93,39196.51,38931.8,39108.0,976.48662,1647061199999.0,38151168.8171948,25816.0,467.30171,18256500.1257536,0.0,2022-03-12 05:59:59.999
1647061200000.0,39107.99,39200.0,39050.0,39170.82,474.23318,1647064799999.0,18552616.366782,18245.0,243.34106,9521102.133398,0.0,2022-03-12 06:59:59.999
1647064800000.0,39170.82,39261.46,39070.48,39083.02,717.50308,1647068399999.0,28099191.0880516,23771.0,346.13969,13556690.3455167,0.0,2022-03-12 07:59:59.999
1647068400000.0,39083.01,39178.95,39000.37,39104.99,782.6237,1647071999999.0,30594679.8327864,23355.0,398.07664,15561927.2317601,0.0,2022-03-12 08:59:59.999
1647072000000.0,39104.99,39169.53,38957.47,39105.27,928.51317,1647075599999.0,36285792.1043496,29201.0,463.40038,18111329.5762221,0.0,2022-03-12 09:59:59.999
1647075600000.0,39105.26,39230.0,39078.5,39171.68,780.34615,1647079199999.0,30559389.1726897,23866.0,380.78422,14912587.527504,0.0,2022-03-12 10:59:59.999
1647079200000.0,39171.67,39284.46,39132.78,39229.99,788.31505,1647082799999.0,30895618.7449906,22275.0,437.00604,17126790.8511922,0.0,2022-03-12 11:59:59.999
1647082800000.0,39230.0,39280.0,39012.0,39079.16,931.95532,1647086399999.0,36487812.2500667,27217.0,445.43115,17437236.5560474,0.0,2022-03-12 12:59:59.999
1647086400000.0,39079.17,39217.41,39035.0,39183.78,753.32212,1647089999999.0,29475452.6134729,26565.0,395.99102,15495284.5807811,0.0,2022-03-12 13:59:59.999
1647090000000.0,39183.77,39262.95,39012.0,39074.74,987.96132,1647093599999.0,38664459.8337208,32447.0,436.32546,17076898.7564148,0.0,2022-03-12 14:59:59.999
1647093600000.0,39074.73,39148.87,38678.22,38910.69,2583.33592,1647097199999.0,100635194.0263282,50798.0,1180.7961,46002315.0632583,0.0,2022-03-12 15:59:59.999
1647097200000.0,38910.68,39172.46,38826.65,39042.04,1270.90468,1647100799999.0,49579627.2533998,34014.0,678.09259,26456441.1891895,0.0,2022-03-12 16:59:59.999
1647100800000.0,39042.05,39166.58,38976.57,39147.7,1122.84291,1647104399999.0,43892365.7411812,31350.0,550.03239,21501141.9644389,0.0,2022-03-12 17:59:59.999
1647104400000.0,39147.7,39486.71,39051.27,39099.58,2587.19765,1647107999999.0,101548898.9455507,47679.0,1433.8844,56278682.5341747,0.0,2022-03-12 18:59:59.999
1647108000000.0,39099.59,39152.51,38945.25,39058.99,835.14854,1647111599999.0,32633646.075647,23802.0,392.90167,15354139.9659615,0.0,2022-03-12 19:59:59.999
1647111600000.0,39058.98,39083.0,38930.71,39030.08,750.74637,1647115199999.0,29281062.0537785,22021.0,399.42232,15577057.772738,0.0,2022-03-12 20:59:59.999
1647115200000.0,39030.08,39210.0,38987.05,39128.08,724.68688,1647118799999.0,28356876.4848793,22395.0,366.46019,14343271.4464975,0.0,2022-03-12 21:59:59.999
1647118800000.0,39128.08,39180.89,39062.0,39091.99,435.68537,1647122399999.0,17050037.6303243,17428.0,190.39079,7450476.7582958,0.0,2022-03-12 22:59:59.999
1647122400000.0,39092.0,39169.69,39032.38,39101.98,373.32156,1647125999999.0,14595942.2388254,16804.0,186.59489,7295521.3440134,0.0,2022-03-12 23:59:59.999
1647126000000.0,39101.98,39164.0,38730.67,38807.36,1031.15566,1647129599999.0,40160597.2748604,28666.0,452.6656,17623771.217216,0.0,2022-03-13 00:59:59.999
1647129600000.0,38807.35,38961.22,38703.73,38917.66,1106.43812,1647133199999.0,42983330.8694875,32922.0,565.3074,21960651.2422455,0.0,2022-03-13 01:59:59.999
1647133200000.0,38917.65,39276.28,38883.19,38993.01,1290.4336,1647136799999.0,50438768.5751625,32726.0,697.26026,27260355.3094847,0.0,2022-03-13 02:59:59.999
1647136800000.0,38993.0,39205.98,38981.0,39166.99,649.29383,1647140399999.0,25406124.8215639,23341.0,336.89145,13182644.1547686,0.0,2022-03-13 03:59:59.999
1647140400000.0,39166.99,39229.99,39104.46,39194.08,604.57616,1647143999999.0,23687161.2111603,22656.0,289.70791,11350770.1311505,0.0,2022-03-13 04:59:59.999
1647144000000.0,39194.07,39310.0,39117.67,39129.03,547.67804,1647147599999.0,21466683.3533775,21434.0,298.69766,11709246.5420913,0.0,2022-03-13 05:59:59.999
1647147600000.0,39129.03,39180.0,39100.82,39122.07,318.24385,1647151199999.0,12458402.0635367,15581.0,154.04626,6030320.395631,0.0,2022-03-13 06:59:59.999
1647151200000.0,39122.06,39184.16,39074.01,39154.99,560.85945,1647154799999.0,21949489.9444147,16997.0,267.66561,10476779.6856901,0.0,2022-03-13 07:59:59.999
1647154800000.0,39155.0,39200.0,39069.0,39089.77,533.38414,1647158399999.0,20873254.9965614,18455.0,220.00355,8610394.9580346,0.0,2022-03-13 08:59:59.999
1647158400000.0,39089.76,39129.22,39008.39,39066.86,822.84612,1647161999999.0,32148488.0479883,25454.0,343.4834,13419095.1415325,0.0,2022-03-13 09:59:59.999
1647162000000.0,39066.85,39095.97,38848.25,38970.67,1620.92137,1647165599999.0,63223188.317045,33541.0,699.58401,27286498.5147914,0.0,2022-03-13 10:59:59.999
1647165600000.0,38970.67,39013.65,38849.99,38986.01,1665.05776,1647169199999.0,64811350.702468,38774.0,720.17813,28036182.2822054,0.0,2022-03-13 11:59:59.999
1647169200000.0,38986.02,39021.71,38601.81,38741.12,1854.06442,1647172799999.0,71923256.6767688,42040.0,743.65635,28849640.9760858,0.0,2022-03-13 12:59:59.999
1647172800000.0,38741.13,38776.95,38370.0,38498.8,2728.84265,1647176399999.0,105176235.6802465,59451.0,1190.83048,45893633.5062217,0.0,2022-03-13 13:59:59.999
1647176400000.0,38498.81,38938.63,38460.0,38749.98,2291.69893,1647179999999.0,88800535.3546792,50838.0,1203.54846,46630331.8797801,0.0,2022-03-13 14:59:59.999
1647180000000.0,38749.99,38922.0,38725.43,38836.99,830.53856,1647183599999.0,32257516.2474384,28367.0,412.30794,16014671.6214831,0.0,2022-03-13 15:59:59.999
1647183600000.0,38837.0,39074.93,38833.64,38936.0,1625.24045,1647187199999.0,63355525.798531,40984.0,775.24563,30220467.3767211,0.0,2022-03-13 16:59:59.999
1647187200000.0,38936.0,38998.54,38851.0,38921.98,853.47557,1647190799999.0,33234475.1559731,25925.0,435.00507,16941223.2542947,0.0,2022-03-13 17:59:59.999
1647190800000.0,38921.97,39059.0,38861.81,38944.98,1826.28436,1647194399999.0,71179338.8441476,33807.0,1032.51597,40240539.3191301,0.0,2022-03-13 18:59:59.999
1647194400000.0,38944.97,39015.13,38875.69,38984.13,739.64324,1647197999999.0,28814642.5850464,22061.0,384.73611,14989564.8490296,0.0,2022-03-13 19:59:59.999
1647198000000.0,38984.13,39067.0,38856.0,38869.02,634.80206,1647201599999.0,24732050.6948936,22714.0,315.97559,12311230.3603418,0.0,2022-03-13 20:59:59.999
1647201600000.0,38869.02,38869.03,38555.0,38683.99,1128.79758,1647205199999.0,43686932.4044778,31668.0,442.6223,17129371.7173219,0.0,2022-03-13 21:59:59.999
1647205200000.0,38684.0,38830.71,38650.13,38741.0,710.97003,1647208799999.0,27553613.1696186,23261.0,374.44094,14511945.8046228,0.0,2022-03-13 22:59:59.999
1647208800000.0,38740.99,38838.18,37588.0,37720.93,5072.40355,1647212399999.0,193470955.9864572,118700.0,1958.31208,74697098.2080718,0.0,2022-03-13 23:59:59.999
1647212400000.0,37720.93,37896.72,37578.51,37777.34,2775.32975,1647215999999.0,104810283.6856435,60147.0,1288.29811,48653519.3702636,0.0,2022-03-14 00:59:59.999
1647216000000.0,37777.35,37883.91,37555.0,37842.4,1923.9442,1647219599999.0,72640380.270298,47280.0,1078.05952,40711849.6224688,0.0,2022-03-14 01:59:59.999
1647219600000.0,37842.4,38357.75,37842.39,38062.99,2829.41806,1647223199999.0,107917363.8789532,55591.0,1456.76651,55553792.481085,0.0,2022-03-14 02:59:59.999
1647223200000.0,38064.35,38188.0,37991.3,38045.31,1120.64754,1647226799999.0,42684946.831108,30352.0,474.94751,18090606.1186464,0.0,2022-03-14 03:59:59.999
1647226800000.0,38045.31,38179.81,37975.4,38144.05,1126.91486,1647230399999.0,42880499.9706463,27990.0,489.1291,18615537.1534272,0.0,2022-03-14 04:59:59.999
1647230400000.0,38144.06,38921.0,38126.29,38519.86,3299.68149,1647233999999.0,127284479.4814483,67194.0,1840.8726,70992975.9162328,0.0,2022-03-14 05:59:59.999
1647234000000.0,38519.86,38610.0,38450.24,38468.03,908.78091,1647237599999.0,35005971.7127058,24790.0,465.40001,17927454.0251569,0.0,2022-03-14 06:59:59.999
1647237600000.0,38468.02,38773.15,38458.96,38658.62,1689.70275,1647241199999.0,65251054.5812305,33278.0,937.2628,36186187.4407985,0.0,2022-03-14 07:59:59.999
1647241200000.0,38658.63,39184.66,38631.45,39078.92,3283.10517,1647244799999.0,127883999.8155486,61402.0,1653.34572,64409162.2148492,0.0,2022-03-14 08:59:59.999
1647244800000.0,39078.91,39239.42,38942.56,39077.0,2171.44334,1647248399999.0,84851363.2012123,48143.0,1051.71657,41099961.7434409,0.0,2022-03-14 09:59:59.999
1647248400000.0,39077.0,39299.98,38853.74,39155.0,1902.55236,1647251999999.0,74351364.0576239,42591.0,985.54227,38518421.3633584,0.0,2022-03-14 10:59:59.999
1647252000000.0,39154.99,39181.46,38969.38,39100.56,1005.37456,1647255599999.0,39271727.0351559,31532.0,452.79871,17688129.9058505,0.0,2022-03-14 11:59:59.999
1647255600000.0,39100.56,39118.0,38842.89,38897.64,1211.87631,1647259199999.0,47239892.0562848,37376.0,547.99658,21360644.4452838,0.0,2022-03-14 12:59:59.999
1647259200000.0,38897.64,38987.4,38675.03,38845.11,1793.54327,1647262799999.0,69639399.5346865,52097.0,922.24502,35806241.9590353,0.0,2022-03-14 13:59:59.999
1647262800000.0,38845.12,38970.0,38612.01,38873.9,2469.71724,1647266399999.0,95817975.9919754,59152.0,1243.58042,48248545.5466047,0.0,2022-03-14 14:59:59.999
1647266400000.0,38873.91,39174.79,38745.0,39131.54,2944.78131,1647269999999.0,114825018.0534162,64251.0,1592.47201,62096454.4598397,0.0,2022-03-14 15:59:59.999
1647270000000.0,39131.53,39160.78,38823.36,38964.25,1906.54258,1647273599999.0,74353685.1140219,46798.0,891.58243,34769549.8109849,0.0,2022-03-14 16:59:59.999
1647273600000.0,38964.26,39055.0,38812.07,38836.65,1531.68785,1647277199999.0,59630618.0461783,44092.0,781.36675,30421477.9954291,0.0,2022-03-14 17:59:59.999
1647277200000.0,38836.66,38848.01,38552.23,38736.43,1893.21383,1647280799999.0,73295384.3425818,47395.0,884.77022,34252979.0765187,0.0,2022-03-14 18:59:59.999
1647280800000.0,38736.42,38787.39,38415.4,38675.0,1724.0122,1647284399999.0,66567723.0343656,45792.0,814.65021,31453861.1674735,0.0,2022-03-14 19:59:59.999
1647284400000.0,38675.0,38864.84,38615.0,38813.0,1508.83502,1647287999999.0,58454942.6329255,41582.0,805.60775,31209829.2172491,0.0,2022-03-14 20:59:59.999
1647288000000.0,38814.18,38940.0,38702.0,38723.35,1015.60887,1647291599999.0,39439582.6404986,30537.0,472.48415,18348546.7752138,0.0,2022-03-14 21:59:59.999
1647291600000.0,38723.35,38787.21,38606.41,38729.97,698.12721,1647295199999.0,27030825.6240891,24023.0,319.28884,12362051.9603291,0.0,2022-03-14 22:59:59.999
1647295200000.0,38729.97,39947.12,38677.68,39326.12,4794.81203,1647298799999.0,188815481.57501,104187.0,2786.11322,109704455.4285828,0.0,2022-03-14 23:59:59.999
1647298800000.0,39326.12,39784.25,39326.11,39671.37,2191.13079,1647302399999.0,86788908.9652421,47474.0,1198.76345,47484744.7984272,0.0,2022-03-15 00:59:59.999
1647302400000.0,39671.37,39804.68,39384.38,39571.99,2045.49469,1647305999999.0,80964885.1923147,48723.0,1035.82477,40999882.7760547,0.0,2022-03-15 01:59:59.999
1647306000000.0,39571.99,39600.0,38774.65,38825.81,2970.63427,1647309599999.0,116033467.7966434,61216.0,1269.41493,49572815.3560812,0.0,2022-03-15 02:59:59.999
1647309600000.0,38826.87,39118.91,38801.0,38984.01,1194.0348,1647313199999.0,46521155.578475,31445.0,601.43351,23429610.0984948,0.0,2022-03-15 03:59:59.999
1647313200000.0,38984.01,39034.78,38636.7,38768.41,1281.07577,1647316799999.0,49721763.2890277,31338.0,504.87109,19590606.6528867,0.0,2022-03-15 04:59:59.999
1647316800000.0,38768.41,38865.18,38704.28,38786.01,631.54095,1647320399999.0,24496087.9784697,21842.0,342.56884,13286950.9357832,0.0,2022-03-15 05:59:59.999
1647320400000.0,38786.01,38835.0,38689.6,38755.98,769.55125,1647323999999.0,29824590.3913557,26419.0,378.74407,14678993.1445606,0.0,2022-03-15 06:59:59.999
1647324000000.0,38755.99,38990.61,38723.49,38761.04,1110.31613,1647327599999.0,43122016.9290711,27636.0,637.20548,24749305.123379,0.0,2022-03-15 07:59:59.999
1647327600000.0,38761.03,38768.0,38098.33,38439.5,3473.18543,1647331199999.0,133399796.4907153,61038.0,1334.17937,51227911.2508932,0.0,2022-03-15 08:59:59.999
1647331200000.0,38439.5,38477.0,38254.35,38362.15,1614.88804,1647334799999.0,61971350.0550716,36762.0,712.83836,27354902.5037777,0.0,2022-03-15 09:59:59.999
1647334800000.0,38362.14,38690.0,38300.01,38581.61,1667.94993,1647338399999.0,64183789.8830991,38372.0,753.91288,29023967.1137249,0.0,2022-03-15 10:59:59.999
1647338400000.0,38579.98,38730.88,38555.83,38663.58,1256.76846,1647341999999.0,48558816.4947517,34637.0,627.04158,24226579.8896667,0.0,2022-03-15 11:59:59.999
1647342000000.0,38663.58,38786.74,38600.0,38645.01,1376.92691,1647345599999.0,53268822.5973617,26943.0,698.1589,27012403.8901116,0.0,2022-03-15 12:59:59.999
1647345600000.0,38645.01,38940.0,38580.5,38857.07,1782.52553,1647349199999.0,69144155.9324509,43957.0,945.21083,36669274.0891431,0.0,2022-03-15 13:59:59.999
1647349200000.0,38857.06,38936.14,38465.7,38717.01,2021.65973,1647352799999.0,78291426.867379,49573.0,989.16706,38306570.2393507,0.0,2022-03-15 14:59:59.999
1647352800000.0,38717.01,39188.13,38660.0,39033.47,3520.74998,1647356399999.0,137152531.551446,68743.0,1914.53324,74580415.1598253,0.0,2022-03-15 15:59:59.999
1647356400000.0,39033.47,39270.24,38928.19,39017.11,2854.5877,1647359999999.0,111645904.1561702,57245.0,1503.54357,58823632.0100397,0.0,2022-03-15 16:59:59.999
1647360000000.0,39017.11,39400.0,38926.15,39171.0,2895.92259,1647363599999.0,113417258.2513654,56526.0,1561.37544,61148683.0679241,0.0,2022-03-15 17:59:59.999
1647363600000.0,39171.01,39359.57,39083.84,39296.21,1687.33305,1647367199999.0,66117768.2302232,39491.0,880.20849,34490554.546322,0.0,2022-03-15 18:59:59.999
1647367200000.0,39296.2,39526.99,39182.99,39404.9,1646.57186,1647370799999.0,64717817.7485749,44056.0,827.07676,32513897.4185999,0.0,2022-03-15 19:59:59.999
1647370800000.0,39404.9,39805.43,39395.0,39735.71,3203.81496,1647374399999.0,127023282.6081038,76487.0,1777.03056,70450953.4491499,0.0,2022-03-15 20:59:59.999
1647374400000.0,39735.71,39863.42,39377.71,39432.05,2545.57857,1647377999999.0,100732883.9420067,63139.0,1222.37727,48381648.8940897,0.0,2022-03-15 21:59:59.999
1647378000000.0,39432.05,39655.63,39280.92,39653.0,1402.28713,1647381599999.0,55349430.1674288,44771.0,732.11154,28899791.9138368,0.0,2022-03-15 22:59:59.999
1647381600000.0,39652.99,39887.61,39400.08,39467.01,1569.36994,1647385199999.0,62161232.8578215,38835.0,788.40169,31234616.048996,0.0,2022-03-15 23:59:59.999
1647385200000.0,39467.01,39547.99,39232.61,39280.33,1492.78159,1647388799999.0,58751749.4691699,31323.0,620.67509,24430102.41304,0.0,2022-03-16 00:59:59.999
1647388800000.0,39280.33,39430.0,39119.62,39169.82,1562.69204,1647392399999.0,61355013.3170043,36174.0,684.93778,26897254.5674238,0.0,2022-03-16 01:59:59.999
1647392400000.0,39169.82,39625.0,39088.0,39512.48,1830.82031,1647395999999.0,72105646.5614734,41170.0,876.16083,34504090.6146122,0.0,2022-03-16 02:59:59.999
1647396000000.0,39512.49,41718.0,39473.01,40866.06,13283.65709,1647399599999.0,544506835.8114928,301102.0,7279.59649,298219946.8003375,0.0,2022-03-16 03:59:59.999
1647399600000.0,40866.06,40939.77,38828.48,39160.0,8072.39033,1647403199999.0,319318158.7320097,181436.0,3610.17533,142780516.7336303,0.0,2022-03-16 04:59:59.999
1647403200000.0,39160.0,39214.94,38911.0,39113.85,1881.80812,1647406799999.0,73548097.2846467,44586.0,966.44676,37775816.5502623,0.0,2022-03-16 05:59:59.999
1647406800000.0,39113.84,39494.08,38976.87,39321.24,1706.9981,1647410399999.0,66880587.4090362,43679.0,807.06554,31627417.2200565,0.0,2022-03-16 06:59:59.999
1647410400000.0,39321.24,39599.26,39257.89,39588.15,1520.11513,1647413999999.0,59954383.3634478,41070.0,763.56141,30114911.0220123,0.0,2022-03-16 07:59:59.999
1647414000000.0,39588.15,39676.65,39354.15,39581.0,2189.44641,1647417599999.0,86523244.7546481,47056.0,1159.92208,45853012.3991931,0.0,2022-03-16 08:59:59.999
1647417600000.0,39581.01,40483.78,39563.63,40309.99,4184.64616,1647421199999.0,167604145.058414,101055.0,2155.28192,86305015.4809613,0.0,2022-03-16 09:59:59.999
1647421200000.0,40309.99,40731.3,40230.09,40507.25,3236.70912,1647424799999.0,130892817.730343,78324.0,1565.25918,63305099.474456,0.0,2022-03-16 10:59:59.999
1647424800000.0,40507.24,40664.97,40163.26,40307.89,2374.66779,1647428399999.0,95998351.2640568,58922.0,1085.40005,43879615.8593859,0.0,2022-03-16 11:59:59.999
1647428400000.0,40307.89,40680.64,40225.92,40521.6,2284.39332,1647431999999.0,92460074.3606534,56966.0,1056.90539,42776430.5501056,0.0,2022-03-16 12:59:59.999
1647432000000.0,40521.6,40695.8,40343.01,40360.41,1996.2909,1647435599999.0,80901647.1958846,57726.0,810.46507,32834499.71873,0.0,2022-03-16 13:59:59.999
1647435600000.0,40360.4,40664.96,40252.06,40633.84,2265.78876,1647439199999.0,91656755.8925539,62463.0,1247.15183,50462374.6701978,0.0,2022-03-16 14:59:59.999
1647439200000.0,40633.83,41194.6,40375.92,40818.21,5467.11312,1647442799999.0,223246448.3118657,128553.0,2906.96359,118732876.6129651,0.0,2022-03-16 15:59:59.999
1647442800000.0,40818.2,40884.14,40514.15,40611.67,1954.45968,1647446399999.0,79522649.3805139,56581.0,932.58999,37940521.9722285,0.0,2022-03-16 16:59:59.999
1647446400000.0,40611.67,40761.55,40041.4,40301.0,4362.92769,1647449999999.0,176060214.7291285,103192.0,2012.33701,81179299.8775816,0.0,2022-03-16 17:59:59.999
1647450000000.0,40301.01,40690.0,40064.11,40426.71,2394.43241,1647453599999.0,96619003.8672023,68957.0,1215.09881,49026957.484042,0.0,2022-03-16 18:59:59.999
1647453600000.0,40426.7,40567.53,39311.53,39930.5,11172.97544,1647457199999.0,445563589.6962122,207870.0,5505.20126,219590133.8453876,0.0,2022-03-16 19:59:59.999
1647457200000.0,39931.07,40950.0,39821.74,40880.17,5794.46188,1647460799999.0,234744071.1832637,123001.0,3028.66038,122663292.5467553,0.0,2022-03-16 20:59:59.999
1647460800000.0,40880.17,41471.36,40766.19,41246.0,4175.87982,1647464399999.0,172013426.2558849,94235.0,2266.30596,93334607.4225676,0.0,2022-03-16 21:59:59.999
1647464400000.0,41245.99,41399.68,40934.0,41102.42,1820.456,1647467999999.0,74931370.8271099,50601.0,934.20434,38452227.0028808,0.0,2022-03-16 22:59:59.999
1647468000000.0,41102.41,41214.36,40863.09,40882.99,1216.35903,1647471599999.0,49895021.7606756,30988.0,565.04308,23176260.1767091,0.0,2022-03-16 23:59:59.999
1647471600000.0,40882.99,41199.99,40780.0,41114.0,1371.27302,1647475199999.0,56262211.618017,36130.0,684.92256,28097163.7164354,0.0,2022-03-17 00:59:59.999
1647475200000.0,41114.01,41164.78,40860.0,41016.83,1277.10282,1647478799999.0,52374334.5350368,28318.0,635.3543,26058143.9234675,0.0,2022-03-17 01:59:59.999
1647478800000.0,41016.82,41310.0,40820.0,41213.81,1357.91923,1647482399999.0,55743126.9212375,33958.0,738.12418,30305816.4052662,0.0,2022-03-17 02:59:59.999
1647482400000.0,41213.8,41393.01,40902.42,41120.15,1623.88882,1647485999999.0,66757847.2368771,45178.0,808.98158,33265917.3166218,0.0,2022-03-17 03:59:59.999
1647486000000.0,41120.15,41166.92,40971.4,41014.71,1307.45466,1647489599999.0,53689284.9479561,29750.0,655.45883,26918069.0895585,0.0,2022-03-17 04:59:59.999
1647489600000.0,41014.71,41371.14,40903.28,41340.94,1586.91947,1647493199999.0,65238778.0152303,42699.0,805.00537,33096997.5524114,0.0,2022-03-17 05:59:59.999
1647493200000.0,41340.94,41478.82,41010.6,41062.31,1608.21317,1647496799999.0,66241691.5876236,42184.0,772.75574,31832732.5350397,0.0,2022-03-17 06:59:59.999
1647496800000.0,41062.3,41102.98,40608.0,40760.01,1849.54035,1647500399999.0,75556086.0742214,44269.0,826.60358,33764574.0667871,0.0,2022-03-17 07:59:59.999
1647500400000.0,40760.01,40918.8,40543.52,40726.05,2766.26551,1647503999999.0,112686981.0173344,56286.0,1489.1714,60642151.1558097,0.0,2022-03-17 08:59:59.999
1647504000000.0,40726.06,40899.92,40679.71,40811.95,1204.70717,1647507599999.0,49172655.9120625,37820.0,677.40974,27649817.2083533,0.0,2022-03-17 09:59:59.999
1647507600000.0,40811.95,40888.0,40701.0,40821.0,1209.54818,1647511199999.0,49356990.4393205,34300.0,669.55979,27321667.0517752,0.0,2022-03-17 10:59:59.999
1647511200000.0,40821.0,40841.78,40500.0,40723.08,2126.92941,1647514799999.0,86483239.0737235,46391.0,906.99102,36884900.4705985,0.0,2022-03-17 11:59:59.999
1647514800000.0,40723.08,40812.73,40632.29,40748.51,1117.43731,1647518399999.0,45492796.5672908,34240.0,530.47533,21597159.6725012,0.0,2022-03-17 12:59:59.999
1647518400000.0,40748.5,41233.27,40704.89,41038.8,3126.07919,1647521999999.0,128124295.6777426,69084.0,1673.60516,68590885.9171153,0.0,2022-03-17 13:59:59.999
1647522000000.0,41038.8,41170.99,40822.02,41114.0,2154.48098,1647525599999.0,88299751.7256331,52040.0,1109.01085,45452350.3752478,0.0,2022-03-17 14:59:59.999
1647525600000.0,41114.01,41162.46,40762.47,40822.99,2068.55086,1647529199999.0,84769640.9258389,54359.0,943.05298,38644868.2313066,0.0,2022-03-17 15:59:59.999
1647529200000.0,40823.0,41018.43,40750.0,40798.56,1654.11934,1647532799999.0,67622306.5685032,40974.0,832.49368,34034560.1774065,0.0,2022-03-17 16:59:59.999
1647532800000.0,40798.56,40890.11,40619.57,40800.05,1623.93032,1647536399999.0,66224740.8664729,42571.0,781.71877,31877532.3247371,0.0,2022-03-17 17:59:59.999
1647536400000.0,40800.05,40837.24,40565.39,40776.38,1444.85424,1647539999999.0,58833873.8932197,35111.0,735.64496,29955026.169904,0.0,2022-03-17 18:59:59.999
1647540000000.0,40776.38,40874.99,40743.42,40805.01,973.52985,1647543599999.0,39724361.4440236,25921.0,448.27927,18292525.0662268,0.0,2022-03-17 19:59:59.999
1647543600000.0,40805.01,40878.96,40741.4,40871.85,965.66406,1647547199999.0,39413656.1165524,28032.0,486.92957,19873725.4191312,0.0,2022-03-17 20:59:59.999
1647547200000.0,40871.86,40879.31,40639.77,40696.52,924.67984,1647550799999.0,37657795.7860807,29331.0,428.2524,17441335.387165,0.0,2022-03-17 21:59:59.999
1647550800000.0,40696.53,41000.13,40673.7,41000.01,1194.75909,1647554399999.0,48797992.1483849,30088.0,676.70173,27642136.1112508,0.0,2022-03-17 22:59:59.999
1647554400000.0,41000.01,41068.9,40865.71,40987.83,1419.23248,1647557999999.0,58114114.556848,30848.0,677.46026,27741249.1575042,0.0,2022-03-17 23:59:59.999
1647558000000.0,40987.84,41000.0,40884.79,40917.9,603.57452,1647561599999.0,24706847.6736478,22032.0,271.94026,11131445.0177985,0.0,2022-03-18 00:59:59.999
1647561600000.0,40917.89,40933.11,40215.59,40335.84,2332.69795,1647565199999.0,94722835.5307806,54418.0,969.51369,39367360.6900251,0.0,2022-03-18 01:59:59.999
1647565200000.0,40335.84,40549.67,40258.39,40541.74,1547.35532,1647568799999.0,62579675.1850747,40983.0,715.36935,28933408.2475282,0.0,2022-03-18 02:59:59.999
1647568800000.0,40541.73,40624.99,40430.5,40511.0,870.70745,1647572399999.0,35277529.7088733,27014.0,395.08535,16006996.8629499,0.0,2022-03-18 03:59:59.999
